raw_data_name,data_type,cleaned_name
"Korea, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU"
"Korea, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, SA"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, SA, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU, SA"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, LCU"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, SA, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU, SA"
"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, SA, KRW bn",b,"Korea, NGDP, Expenditure, Domestic Demand, Private Consumption, LCU, SA"
"Korea, NGDP, Expenditure, KRW bn",b,"Korea, NGDP, Expenditure, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, SA"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, SA"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, SA"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, SA"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, SA"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU"
"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, SA, KRW bn",b,"Korea, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, SA"
"Korea, NGDP, Expenditure, SA, KRW bn",b,"Korea, NGDP, Expenditure, LCU, SA"
"Korea, NGDP, Expenditure, Statistical discrepancy, KRW bn",b,"Korea, NGDP, Expenditure, Statistical discrepancy, LCU"
"Korea, NGDP, Expenditure, Statistical discrepancy, SA, KRW bn",b,"Korea, NGDP, Expenditure, Statistical discrepancy, LCU, SA"
"Korea, RGDP, Expenditure, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Final Consumption Expenditure, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Facilities Investment, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, Non-Profit Institutions Serving Households, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, SA, KRW bn",b,"Korea, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, SA"
"Korea, RGDP, Expenditure, Domestic Demand, Private, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Private, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Private, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Public, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Public, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Domestic Demand, Public, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Domestic Demand, Public, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, KRW bn",b,"Korea, RGDP, Expenditure, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, SA"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, SA"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, SA"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, SA"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, SA"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Contribution to % QoQ chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, Contribution to % QoQ chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Contribution to % YoY chg, ppts",p,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, Contribution to % YoY chg, ppts"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU"
"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, SA, KRW bn",b,"Korea, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, SA"
"Korea, RGDP, Expenditure, SA, KRW bn",b,"Korea, RGDP, Expenditure, LCU, SA"
