name,display_name,data_type,chart_type
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU.1","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU.1(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.1","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.1(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU.1","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU.1(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.1","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.1(JP)",p,bar
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU.1","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU.1(JP)",r,line
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.1","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.1(JP)",p,bar
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU.1","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU.1(JP)",r,line
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.1","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.1(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, % YoY.1","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, % YoY.1(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.2","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.2(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.2","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.2(JP)",p,bar
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, % YoY.1","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, % YoY.1(JP)",p,line
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.2","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % YoY chg, ppts.2(JP)",p,bar
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU, % YoY","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, SAAR, LCU, % YoY(JP)",p,line
"RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.2","RGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, Non-Residential, LCU, Contribution to % QoQ chg, ppts.2(JP)",p,bar
"NGDP, Domestic Demand, LCU","NGDP, Domestic Demand, LCU(JP)",r,line
"NGDP, LCU","NGDP, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, LCU","NGDP, Domestic Demand, Private Consumption, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU","NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU(JP)",r,line
"NGDP, Domestic Demand, Government Consumption, LCU","NGDP, Domestic Demand, Government Consumption, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU","NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU(JP)",r,line
"NGDP, Income from /to the Rest of the World Net, Receipt, LCU","NGDP, Income from /to the Rest of the World Net, Receipt, LCU(JP)",r,line
"NGDP, Income from /to the Rest of the World Net, Payment, LCU","NGDP, Income from /to the Rest of the World Net, Payment, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Demand, LCU","NGDP, Domestic Demand, Private Demand, LCU(JP)",r,line
"NGDP, Domestic Demand, Public Demand, LCU","NGDP, Domestic Demand, Public Demand, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU(JP)",r,line
"NGDP, Domestic Demand, LCU, % YoY","NGDP, Domestic Demand, LCU, % YoY(JP)",p,line
"NGDP, LCU, % YoY","NGDP, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Government Consumption, LCU, % YoY","NGDP, Domestic Demand, Government Consumption, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU, % YoY(JP)",p,line
"NGDP, Income from /to the Rest of the World Net, Receipt, LCU, % YoY","NGDP, Income from /to the Rest of the World Net, Receipt, LCU, % YoY(JP)",p,line
"NGDP, Income from /to the Rest of the World Net, Payment, LCU, % YoY","NGDP, Income from /to the Rest of the World Net, Payment, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Demand, LCU, % YoY","NGDP, Domestic Demand, Private Demand, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Public Demand, LCU, % YoY","NGDP, Domestic Demand, Public Demand, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, LCU, Contribution to % YoY chg, ppts","NGDP, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Government Consumption, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Government Consumption, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Income from /to the Rest of the World Net, Receipt, LCU, Contribution to % YoY chg, ppts","NGDP, Income from /to the Rest of the World Net, Receipt, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Income from /to the Rest of the World Net, Payment, LCU, Contribution to % YoY chg, ppts","NGDP, Income from /to the Rest of the World Net, Payment, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Demand, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Demand, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Public Demand, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Public Demand, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, LCU","NGDP, Domestic Demand, Gross Capital Formation, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU(JP)",r,line
"NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU","NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, LCU","NGDP, Net Exports of Goods and Services, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, LCU","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, LCU","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU(JP)",r,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU(JP)",r,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU, % YoY","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU, % YoY","NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, LCU, % YoY","NGDP, Net Exports of Goods and Services, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, LCU, % YoY","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, % YoY","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, % YoY","NGDP, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, LCU, % YoY","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, % YoY","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, % YoY(JP)",p,line
"NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, % YoY","NGDP, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, % YoY(JP)",p,line
"NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU, Contribution to % YoY chg, ppts","NGDP, Domestic Demand, Gross Capital Formation, Inventories, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
"NGDP, Net Exports of Goods and Services, LCU, Contribution to % YoY chg, ppts","NGDP, Net Exports of Goods and Services, LCU, Contribution to % YoY chg, ppts(JP)",p,bar
